"zip","region"
46381,"North-East"
46382,"North-East"
46383,"North-East"
46384,"North-East"
46385,"North-East"
46386,"North-East"
46387,"North-East"
46388,"North-East"
46389,"North-East"
46390,"North-East"
46391,"North-East"
46392,"North-East"
46393,"North-East"
46394,"North-East"
46395,"North-East"
46396,"North-East"
46397,"North-East"
46398,"North-East"
46399,"North-East"
46400,"North-East"
46401,"North-East"
46402,"North-East"
46403,"North-East"
46404,"North-East"
46405,"North-East"
46406,"North-East"
46407,"North-East"
46408,"North-East"
46409,"North-East"
46410,"North-East"
46411,"North-East"
46412,"North-East"
46413,"North-East"
46414,"North-East"
46415,"North-East"
46416,"North-East"
46417,"North-East"
46418,"North-East"
46419,"North-East"
46420,"North-East"
46421,"North-East"
46422,"North-East"
46423,"North-East"
46424,"North-East"
46425,"North-East"
46426,"North-East"
46427,"North-East"
46428,"North-East"
46429,"North-East"
46430,"North-East"
46431,"North-East"
46432,"North-East"
46433,"North-East"
46434,"North-East"
46435,"North-East"
46436,"North-East"
46437,"North-East"
46438,"North-East"
46439,"North-East"
46440,"North-East"
46441,"North-East"
46442,"North-East"
46443,"North-East"
46444,"North-East"
46445,"North-East"
46446,"North-East"
46447,"North-East"
46448,"North-East"
46449,"North-East"
46450,"North-East"
46451,"North-East"
46452,"North-East"
46453,"North-East"
46454,"North-East"
46455,"North-East"
46456,"North-East"
46457,"North-East"
46458,"North-East"
46459,"North-East"
46460,"North-East"
46461,"North-East"
46462,"North-East"
46463,"North-East"
46464,"North-East"
46465,"North-East"
46466,"North-East"
46467,"North-East"
46468,"North-East"
46469,"North-East"
46470,"North-East"
46471,"North-East"
46472,"North-East"
46473,"North-East"
46474,"North-East"
46475,"North-East"
46476,"North-East"
46477,"North-East"
46478,"North-East"
46479,"North-East"
46480,"North-East"
46481,"North-East"
46482,"North-East"
46483,"North-East"
46484,"North-East"
46485,"North-East"
46486,"North-East"
46487,"North-East"
46488,"North-East"
46489,"North-East"
46490,"North-East"
46491,"North-East"
46492,"North-East"
46493,"North-East"
46494,"North-East"
46495,"North-East"
46496,"North-East"
46497,"North-East"
46498,"North-East"
46499,"North-East"
46500,"North-East"
46501,"North-East"
46502,"North-East"
46503,"North-East"
46504,"North-East"
46505,"North-East"
46506,"North-East"
46507,"North-East"
46508,"North-East"
46509,"North-East"
46510,"North-East"
46511,"North-East"
46512,"North-East"
46513,"North-East"
46514,"North-East"
46515,"North-East"
46516,"North-East"
46517,"North-East"
46518,"North-East"
46519,"North-East"
46520,"North-East"
46521,"North-East"
46522,"North-East"
46523,"North-East"
46524,"North-East"
46525,"North-East"
46526,"North-East"
46527,"North-East"
46528,"North-East"
46529,"North-East"
46530,"North-East"
46531,"North-East"
46532,"North-East"
46533,"North-East"
46534,"North-East"
46535,"North-East"
46536,"North-East"
46537,"North-East"
46538,"North-East"
46539,"North-East"
46540,"North-East"
46541,"North-East"
46542,"North-East"
46543,"North-East"
46544,"North-East"
46545,"North-East"
46546,"North-East"
46547,"North-East"
46548,"North-East"
46549,"North-East"
46550,"North-East"
46551,"North-East"
46552,"North-East"
46553,"North-East"
46554,"North-East"
46555,"North-East"
46556,"North-East"
46557,"North-East"
46558,"North-East"
46559,"North-East"
46560,"North-East"
46561,"North-East"
46562,"North-East"
46563,"North-East"
46564,"North-East"
46565,"North-East"
46566,"North-East"
46567,"North-East"
46568,"North-East"
46569,"North-East"
46570,"North-East"
46571,"North-East"
46572,"North-East"
46573,"North-East"
46574,"North-East"
46575,"North-East"
46576,"North-East"
46577,"North-East"
46578,"North-East"
46579,"North-East"
46580,"North-East"
46581,"North-East"
46582,"North-East"
46583,"North-East"
46584,"North-East"
46585,"North-East"
46586,"North-East"
46587,"North-East"
46588,"North-East"
46589,"North-East"
46590,"North-East"
46591,"North-East"
46592,"North-East"
46593,"North-East"
46594,"North-East"
46595,"North-East"
46596,"North-East"
46597,"North-East"
46598,"North-East"
46599,"North-East"
46600,"North-East"
46601,"North-East"
46602,"North-East"
46603,"North-East"
46604,"North-East"
46605,"North-East"
46606,"North-East"
46607,"North-East"
46608,"North-East"
46609,"North-East"
46610,"North-East"
46611,"North-East"
46612,"North-East"
46613,"North-East"
46614,"North-East"
46615,"North-East"
46616,"North-East"
46617,"North-East"
46618,"North-East"
46619,"North-East"
46620,"North-East"
46621,"North-East"
46622,"North-East"
46623,"North-East"
46624,"North-East"
46625,"North-East"
46626,"North-East"
46627,"North-East"
46628,"North-East"
46629,"North-East"
46630,"North-East"
46631,"North-East"
46632,"North-East"
46633,"North-East"
46634,"North-East"
46635,"North-East"
46636,"North-East"
46637,"North-East"
46638,"North-East"
46639,"North-East"
46640,"North-East"
46641,"North-East"
46642,"North-East"
46643,"North-East"
46644,"North-East"
46645,"North-East"
46646,"North-East"
46647,"North-East"
46648,"North-East"
46649,"North-East"
46650,"North-East"
46651,"North-East"
46652,"North-East"
46653,"North-East"
46654,"North-East"
46655,"North-East"
46656,"North-East"
46657,"North-East"
46658,"North-East"
46659,"North-East"
46660,"North-East"
46661,"North-East"
46662,"North-East"
46663,"North-East"
46664,"North-East"
46665,"North-East"
46666,"North-East"
46667,"North-East"
46668,"North-East"
46669,"North-East"
46670,"North-East"
46671,"North-East"
46672,"North-East"
46673,"North-East"
46674,"North-East"
46675,"North-East"
46676,"North-East"
46677,"North-East"
46678,"North-East"
46679,"North-East"
46680,"North-East"
46681,"North-East"
46682,"North-East"
46683,"North-East"
46684,"North-East"
46685,"North-East"
46686,"North-East"
46687,"North-East"
46688,"North-East"
46689,"North-East"
46690,"North-East"
46691,"North-East"
46692,"North-East"
46693,"North-East"
46694,"North-East"
46695,"North-East"
46696,"North-East"
46697,"North-East"
46698,"North-East"
46699,"North-East"
46700,"North-East"
46701,"North-East"
46702,"North-East"
46703,"North-East"
46704,"North-East"
46705,"North-East"
46706,"North-East"
46707,"North-East"
46708,"North-East"
46709,"North-East"
46710,"North-East"
46711,"North-East"
46712,"North-East"
46713,"North-East"
46714,"North-East"
46715,"North-East"
46716,"North-East"
46717,"North-East"
46718,"North-East"
46719,"North-East"
46720,"North-East"
46721,"North-East"
46722,"North-East"
46723,"North-East"
46724,"North-East"
46725,"North-East"
46726,"North-East"
46727,"North-East"
46728,"North-East"
46729,"North-East"
46730,"North-East"
46731,"North-East"
46732,"North-East"
46733,"North-East"
46734,"North-East"
46735,"North-East"
46736,"North-East"
46737,"North-East"
46738,"North-East"
46739,"North-East"
46740,"North-East"
46741,"North-East"
46742,"North-East"
46743,"North-East"
46744,"North-East"
46745,"North-East"
46746,"North-East"
46747,"North-East"
46748,"North-East"
46749,"North-East"
46750,"North-East"
46751,"North-East"
46752,"North-East"
46753,"North-East"
46754,"North-East"
46755,"North-East"
46756,"North-East"
46757,"North-East"
46758,"North-East"
46759,"North-East"
46760,"North-East"
46761,"North-East"
46762,"North-East"
46763,"North-East"
46764,"North-East"
46765,"North-East"
46766,"North-East"
46767,"North-East"
46768,"North-East"
46769,"North-East"
46770,"North-East"
46771,"North-East"
46772,"North-East"
46773,"North-East"
46774,"North-East"
46775,"North-East"
46776,"North-East"
46777,"North-East"
46778,"North-East"
46779,"North-East"
46780,"North-East"
46781,"North-East"
46782,"North-East"
46783,"North-East"
46784,"North-East"
46785,"North-East"
46786,"North-East"
46787,"North-East"
46788,"North-East"
46789,"North-East"
46790,"North-East"
46791,"North-East"
46792,"North-East"
46793,"North-East"
46794,"North-East"
46795,"North-East"
46796,"North-East"
46797,"North-East"
46798,"North-East"
46799,"North-East"
46800,"North-East"
46801,"North-East"
46802,"North-East"
46803,"North-East"
46804,"North-East"
46805,"North-East"
46806,"North-East"
46807,"North-East"
46808,"North-East"
46809,"North-East"
46810,"North-East"
46811,"North-East"
46812,"North-East"
46813,"North-East"
46814,"North-East"
46815,"North-East"
46816,"North-East"
46817,"North-East"
46818,"North-East"
46819,"North-East"
46820,"North-East"
46821,"North-East"
46822,"North-East"
46823,"North-East"
46824,"North-East"
46825,"North-East"
46826,"North-East"
46827,"North-East"
46828,"North-East"
46829,"North-East"
46830,"North-East"
46831,"North-East"
46832,"North-East"
46833,"North-East"
46834,"North-East"
46835,"North-East"
46836,"North-East"
46837,"North-East"
46838,"North-East"
46839,"North-East"
46840,"North-East"
46841,"North-East"
46842,"North-East"
46843,"North-East"
46844,"North-East"
46845,"North-East"
46846,"North-East"
46847,"North-East"
46848,"North-East"
46849,"North-East"
46850,"North-East"
46851,"North-East"
46852,"North-East"
46853,"North-East"
46854,"North-East"
46855,"North-East"
46856,"North-East"
46857,"North-East"
46858,"North-East"
46859,"North-East"
46860,"North-East"
46861,"North-East"
46862,"North-East"
46863,"North-East"
46864,"North-East"
46865,"North-East"
46866,"North-East"
46867,"North-East"
46868,"North-East"
46869,"North-East"
46870,"North-East"
46871,"North-East"
46872,"North-East"
46873,"North-East"
46874,"North-East"
46875,"North-East"
46876,"North-East"
46877,"North-East"
46878,"North-East"
46879,"North-East"
46880,"North-East"
46881,"North-East"
46882,"North-East"
46883,"North-East"
46884,"North-East"
46885,"North-East"
46886,"North-East"
46887,"North-East"
46888,"North-East"
46889,"North-East"
46890,"North-East"
46891,"North-East"
46892,"North-East"
46893,"North-East"
46894,"North-East"
46895,"North-East"
46896,"North-East"
46897,"North-East"
46898,"North-East"
46899,"North-East"
46900,"North-East"
46901,"North-East"
46902,"North-East"
46903,"North-East"
46904,"North-East"
46905,"North-East"
46906,"North-East"
46907,"North-East"
46908,"North-East"
46909,"North-East"
46910,"North-East"
46911,"North-East"
46912,"North-East"
46913,"North-East"
46914,"North-East"
46915,"North-East"
46916,"North-East"
46917,"North-East"
46918,"North-East"
46919,"North-East"
46920,"North-East"
46921,"North-East"
46922,"North-East"
46923,"North-East"
46924,"North-East"
46925,"North-East"
46926,"North-East"
46927,"North-East"
46928,"North-East"
46929,"North-East"
46930,"North-East"
46931,"North-East"
46932,"North-East"
46933,"North-East"
46934,"North-East"
46935,"North-East"
46936,"North-East"
46937,"North-East"
46938,"North-East"
46939,"North-East"
46940,"North-East"
46941,"North-East"
46942,"North-East"
46943,"North-East"
46944,"North-East"
46945,"North-East"
46946,"North-East"
46947,"North-East"
46948,"North-East"
46949,"North-East"
46950,"North-East"
46951,"North-East"
46952,"North-East"
46953,"North-East"
46954,"North-East"
46955,"North-East"
46956,"North-East"
46957,"North-East"
46958,"North-East"
46959,"North-East"
46960,"North-East"
46961,"North-East"
46962,"North-East"
46963,"North-East"
46964,"North-East"
46965,"North-East"
46966,"North-East"
46967,"North-East"
46968,"North-East"
46969,"North-East"
46970,"North-East"
46971,"North-East"
46972,"North-East"
46973,"North-East"
46974,"North-East"
46975,"North-East"
46976,"North-East"
46977,"North-East"
46978,"North-East"
46979,"North-East"
46980,"North-East"
46981,"North-East"
46982,"North-East"
46983,"North-East"
46984,"North-East"
46985,"North-East"
46986,"North-East"
46987,"North-East"
46988,"North-East"
46989,"North-East"
46990,"North-East"
46991,"North-East"
46992,"North-East"
46993,"North-East"
46994,"North-East"
46995,"North-East"
46996,"North-East"
46997,"North-East"
46998,"North-East"
46999,"North-East"
47000,"North-East"
47001,"North-East"
47002,"North-East"
47003,"North-East"
47004,"North-East"
47005,"North-East"
47006,"North-East"
47007,"North-East"
47008,"North-East"
47009,"North-East"
47010,"North-East"
47011,"North-East"
47012,"North-East"
47013,"North-East"
47014,"North-East"
47015,"North-East"
47016,"North-East"
47017,"North-East"
47018,"North-East"
47019,"North-East"
47020,"North-East"
47021,"North-East"
47022,"North-East"
47023,"North-East"
47024,"North-East"
47025,"North-East"
47026,"North-East"
47027,"North-East"
47028,"North-East"
47029,"North-East"
47030,"North-East"
47031,"North-East"
47032,"North-East"
47033,"North-East"
47034,"North-East"
47035,"North-East"
47036,"North-East"
47037,"North-East"
47038,"North-East"
47039,"North-East"
47040,"North-East"
47041,"North-East"
47042,"North-East"
47043,"North-East"
47044,"North-East"
47045,"North-East"
47046,"North-East"
47047,"North-East"
47048,"North-East"
47049,"North-East"
47050,"North-East"
47051,"North-East"
47052,"North-East"
47053,"North-East"
47054,"North-East"
47055,"North-East"
47056,"North-East"
47057,"North-East"
47058,"North-East"
47059,"North-East"
47060,"North-East"
47061,"North-East"
47062,"North-East"
47063,"North-East"
47064,"North-East"
47065,"North-East"
47066,"North-East"
47067,"North-East"
47068,"North-East"
47069,"North-East"
47070,"North-East"
47071,"North-East"
47072,"North-East"
47073,"North-East"
47074,"North-East"
47075,"North-East"
47076,"North-East"
47077,"North-East"
47078,"North-East"
47079,"North-East"
47080,"North-East"
47081,"North-East"
47082,"North-East"
47083,"North-East"
47084,"North-East"
47085,"North-East"
47086,"North-East"
47087,"North-East"
47088,"North-East"
47089,"North-East"
47090,"North-East"
47091,"North-East"
47092,"North-East"
47093,"North-East"
47094,"North-East"
47095,"North-East"
47096,"North-East"
47097,"North-East"
47098,"North-East"
47099,"North-East"
47100,"North-East"
47101,"North-East"
47102,"North-East"
47103,"North-East"
47104,"North-East"
47105,"North-East"
47106,"North-East"
47107,"North-East"
47108,"North-East"
47109,"North-East"
47110,"North-East"
47111,"North-East"
47112,"North-East"
47113,"North-East"
47114,"North-East"
47115,"North-East"
47116,"North-East"
47117,"North-East"
47118,"North-East"
47119,"North-East"
47120,"North-East"
47121,"North-East"
47122,"North-East"
47123,"North-East"
47124,"North-East"
47125,"North-East"
47126,"North-East"
47127,"North-East"
47128,"North-East"
47129,"North-East"
47130,"North-East"
47131,"North-East"
47132,"North-East"
47133,"North-East"
47134,"North-East"
47135,"North-East"
47136,"North-East"
47137,"North-East"
47138,"North-East"
47139,"North-East"
47140,"North-East"
47141,"North-East"
47142,"North-East"
47143,"North-East"
47144,"North-East"
47145,"North-East"
47146,"North-East"
47147,"North-East"
47148,"North-East"
47149,"North-East"
47150,"North-East"
47151,"North-East"
47152,"North-East"
47153,"North-East"
47154,"North-East"
47155,"North-East"
47156,"North-East"
47157,"North-East"
47158,"North-East"
47159,"North-East"
47160,"North-East"
47161,"North-East"
47162,"North-East"
47163,"North-East"
47164,"North-East"
47165,"North-East"
47166,"North-East"
47167,"North-East"
47168,"North-East"
47169,"North-East"
47170,"North-East"
47171,"North-East"
47172,"North-East"
47173,"North-East"
47174,"North-East"
47175,"North-East"
47176,"North-East"
47177,"North-East"
47178,"North-East"
47179,"North-East"
47180,"North-East"
47181,"North-East"
47182,"North-East"
47183,"North-East"
47184,"North-East"
47185,"North-East"
47186,"North-East"
47187,"North-East"
47188,"North-East"
47189,"North-East"
47190,"North-East"
47191,"North-East"
47192,"North-East"
47193,"North-East"
47194,"North-East"
47195,"North-East"
47196,"North-East"
47197,"North-East"
47198,"North-East"
47199,"North-East"
47200,"North-East"
47201,"North-East"
47202,"North-East"
47203,"North-East"
47204,"North-East"
47205,"North-East"
47206,"North-East"
47207,"North-East"
47208,"North-East"
47209,"North-East"
47210,"North-East"
47211,"North-East"
47212,"North-East"
47213,"North-East"
47214,"North-East"
47215,"North-East"
47216,"North-East"
47217,"North-East"
47218,"North-East"
47219,"North-East"
47220,"North-East"
47221,"North-East"
47222,"North-East"
47223,"North-East"
47224,"North-East"
47225,"North-East"
47226,"North-East"
47227,"North-East"
47228,"North-East"
47229,"North-East"
47230,"North-East"
47231,"North-East"
47232,"North-East"
47233,"North-East"
47234,"North-East"
47235,"North-East"
47236,"North-East"
47237,"North-East"
47238,"North-East"
47239,"North-East"
47240,"North-East"
47241,"North-East"
47242,"North-East"
47243,"North-East"
47244,"North-East"
47245,"North-East"
47246,"North-East"
47247,"North-East"
47248,"North-East"
47249,"North-East"
47250,"North-East"
47251,"North-East"
47252,"North-East"
47253,"North-East"
47254,"North-East"
47255,"North-East"
47256,"North-East"
47257,"North-East"
47258,"North-East"
47259,"North-East"
47260,"North-East"
47261,"North-East"
47262,"North-East"
47263,"North-East"
47264,"North-East"
47265,"North-East"
47266,"North-East"
47267,"North-East"
47268,"North-East"
47269,"North-East"
47270,"North-East"
47271,"North-East"
47272,"North-East"
47273,"North-East"
47274,"North-East"
47275,"North-East"
47276,"North-East"
47277,"North-East"
47278,"North-East"
47279,"North-East"
47280,"North-East"
47281,"North-East"
47282,"North-East"
47283,"North-East"
47284,"North-East"
47285,"North-East"
47286,"North-East"
47287,"North-East"
47288,"North-East"
47289,"North-East"
47290,"North-East"
47291,"North-East"
47292,"North-East"
47293,"North-East"
47294,"North-East"
47295,"North-East"
47296,"North-East"
47297,"North-East"
47298,"North-East"
47299,"North-East"
47300,"North-East"
47301,"North-East"
47302,"North-East"
47303,"North-East"
47304,"North-East"
47305,"North-East"
47306,"North-East"
47307,"North-East"
47308,"North-East"
47309,"North-East"
47310,"North-East"
47311,"North-East"
47312,"North-East"
47313,"North-East"
47314,"North-East"
47315,"North-East"
47316,"North-East"
47317,"North-East"
47318,"North-East"
47319,"North-East"
47320,"North-East"
47321,"North-East"
47322,"North-East"
47323,"North-East"
47324,"North-East"
47325,"North-East"
47326,"North-East"
47327,"North-East"
47328,"North-East"
47329,"North-East"
47330,"North-East"
47331,"North-East"
47332,"North-East"
47333,"North-East"
47334,"North-East"
47335,"North-East"
47336,"North-East"
47337,"North-East"
47338,"North-East"
47339,"North-East"
47340,"North-East"
47341,"North-East"
47342,"North-East"
47343,"North-East"
47344,"North-East"
47345,"North-East"
47346,"North-East"
47347,"North-East"
47348,"North-East"
47349,"North-East"
47350,"North-East"
47351,"North-East"
47352,"North-East"
47353,"North-East"
47354,"North-East"
47355,"North-East"
47356,"North-East"
47357,"North-East"
47358,"North-East"
47359,"North-East"
47360,"North-East"
47361,"North-East"
47362,"North-East"
47363,"North-East"
47364,"North-East"
47365,"North-East"
47366,"North-East"
47367,"North-East"
47368,"North-East"
47369,"North-East"
47370,"North-East"
47371,"North-East"
47372,"North-East"
47373,"North-East"
47374,"North-East"
47375,"North-East"
47376,"North-East"
47377,"North-East"
47378,"North-East"
47379,"North-East"
47380,"North-East"
47381,"North-East"
47382,"North-East"
47383,"North-East"
47384,"North-East"
47385,"North-East"
47386,"North-East"
47387,"North-East"
47388,"North-East"
47389,"North-East"
47390,"North-East"
47391,"North-East"
47392,"North-East"
47393,"North-East"
47394,"North-East"
47395,"North-East"
47396,"North-East"
47397,"North-East"
47398,"North-East"
47399,"North-East"
47400,"North-East"
47401,"North-East"
47402,"North-East"
47403,"North-East"
47404,"North-East"
47405,"North-East"
47406,"North-East"
47407,"North-East"
47408,"North-East"
47409,"North-East"
47410,"North-East"
47411,"North-East"
47412,"North-East"
47413,"North-East"
47414,"North-East"
47415,"North-East"
47416,"North-East"
47417,"North-East"
47418,"North-East"
47419,"North-East"
47420,"North-East"
47421,"North-East"
47422,"North-East"
47423,"North-East"
47424,"North-East"
47425,"North-East"
47426,"North-East"
47427,"North-East"
47428,"North-East"
47429,"North-East"
47430,"North-East"
47431,"North-East"
47432,"North-East"
47433,"North-East"
47434,"North-East"
47435,"North-East"
47436,"North-East"
47437,"North-East"
47438,"North-East"
47439,"North-East"
47440,"North-East"
47441,"North-East"
47442,"North-East"
47443,"North-East"
47444,"North-East"
47445,"North-East"
47446,"North-East"
47447,"North-East"
47448,"North-East"
47449,"North-East"
47450,"North-East"
47451,"North-East"
47452,"North-East"
47453,"North-East"
47454,"North-East"
47455,"North-East"
47456,"North-East"
47457,"North-East"
47458,"North-East"
47459,"North-East"
47460,"North-East"
47461,"North-East"
47462,"North-East"
47463,"North-East"
47464,"North-East"
47465,"North-East"
47466,"North-East"
47467,"North-East"
47468,"North-East"
47469,"North-East"
47470,"North-East"
47471,"North-East"
47472,"North-East"
47473,"North-East"
47474,"North-East"
47475,"North-East"
47476,"North-East"
47477,"North-East"
47478,"North-East"
47479,"North-East"
47480,"North-East"
47481,"North-East"
47482,"North-East"
47483,"North-East"
47484,"North-East"
47485,"North-East"
47486,"North-East"
47487,"North-East"
47488,"North-East"
47489,"North-East"
47490,"North-East"
47491,"North-East"
47492,"North-East"
47493,"North-East"
47494,"North-East"
47495,"North-East"
47496,"North-East"
47497,"North-East"
47498,"North-East"
47499,"North-East"
47500,"North-East"
47501,"North-East"
47502,"North-East"
47503,"North-East"
47504,"North-East"
47505,"North-East"
47506,"North-East"
47507,"North-East"
47508,"North-East"
47509,"North-East"
47510,"North-East"
47511,"North-East"
47512,"North-East"
47513,"North-East"
47514,"North-East"
47515,"North-East"
47516,"North-East"
47517,"North-East"
47518,"North-East"
47519,"North-East"
47520,"North-East"
47521,"North-East"
47522,"North-East"
47523,"North-East"
47524,"North-East"
47525,"North-East"
47526,"North-East"
47527,"North-East"
47528,"North-East"
47529,"North-East"
47530,"North-East"
47531,"North-East"
47532,"North-East"
47533,"North-East"
47534,"North-East"
47535,"North-East"
47536,"North-East"
47537,"North-East"
47538,"North-East"
47539,"North-East"
47540,"North-East"
47541,"North-East"
47542,"North-East"
47543,"North-East"
47544,"North-East"
47545,"North-East"
47546,"North-East"
47547,"North-East"
47548,"North-East"
47549,"North-East"
47550,"North-East"
47551,"North-East"
47552,"North-East"
47553,"North-East"
47554,"North-East"
47555,"North-East"
47556,"North-East"
47557,"North-East"
47558,"North-East"
47559,"North-East"
47560,"North-East"
47561,"North-East"
47562,"North-East"
47563,"North-East"
47564,"North-East"
47565,"North-East"
47566,"North-East"
47567,"North-East"
47568,"North-East"
47569,"North-East"
47570,"North-East"
47571,"North-East"
47572,"North-East"
47573,"North-East"
47574,"North-East"
47575,"North-East"
47576,"North-East"
47577,"North-East"
47578,"North-East"
47579,"North-East"
47580,"North-East"
47581,"North-East"
47582,"North-East"
47583,"North-East"
47584,"North-East"
47585,"North-East"
47586,"North-East"
47587,"North-East"
47588,"North-East"
47589,"North-East"
47590,"North-East"
47591,"North-East"
47592,"North-East"
47593,"North-East"
47594,"North-East"
47595,"North-East"
47596,"North-East"
47597,"North-East"
47598,"North-East"
47599,"North-East"
47600,"North-East"
47601,"North-East"
47602,"North-East"
47603,"North-East"
47604,"North-East"
47605,"North-East"
47606,"North-East"
47607,"North-East"
47608,"North-East"
47609,"North-East"
47610,"North-East"
47611,"North-East"
47612,"North-East"
47613,"North-East"
47614,"North-East"
47615,"North-East"
47616,"North-East"
47617,"North-East"
47618,"North-East"
47619,"North-East"
47620,"North-East"
47621,"North-East"
47622,"North-East"
47623,"North-East"
47624,"North-East"
47625,"North-East"
47626,"North-East"
47627,"North-East"
47628,"North-East"
47629,"North-East"
47630,"North-East"
47631,"North-East"
47632,"North-East"
47633,"North-East"
47634,"North-East"
47635,"North-East"
47636,"North-East"
47637,"North-East"
47638,"North-East"
47639,"North-East"
47640,"North-East"
47641,"North-East"
47642,"North-East"
47643,"North-East"
47644,"North-East"
47645,"North-East"
47646,"North-East"
47647,"North-East"
47648,"North-East"
47649,"North-East"
47650,"North-East"
47651,"North-East"
47652,"North-East"
47653,"North-East"
47654,"North-East"
47655,"North-East"
47656,"North-East"
47657,"North-East"
47658,"North-East"
47659,"North-East"
47660,"North-East"
47661,"North-East"
47662,"North-East"
47663,"North-East"
47664,"North-East"
47665,"North-East"
47666,"North-East"
47667,"North-East"
47668,"North-East"
47669,"North-East"
47670,"North-East"
47671,"North-East"
47672,"North-East"
47673,"North-East"
47674,"North-East"
47675,"North-East"
47676,"North-East"
47677,"North-East"
47678,"North-East"
47679,"North-East"
47680,"North-East"
47681,"North-East"
47682,"North-East"
47683,"North-East"
47684,"North-East"
47685,"North-East"
47686,"North-East"
47687,"North-East"
47688,"North-East"
47689,"North-East"
47690,"North-East"
47691,"North-East"
47692,"North-East"
47693,"North-East"
47694,"North-East"
47695,"North-East"
47696,"North-East"
47697,"North-East"
47698,"North-East"
47699,"North-East"
47700,"North-East"
47701,"North-East"
47702,"North-East"
47703,"North-East"
47704,"North-East"
47705,"North-East"
47706,"North-East"
47707,"North-East"
47708,"North-East"
47709,"North-East"
47710,"North-East"
47711,"North-East"
47712,"North-East"
47713,"North-East"
47714,"North-East"
47715,"North-East"
47716,"North-East"
47717,"North-East"
47718,"North-East"
47719,"North-East"
47720,"North-East"
47721,"North-East"
47722,"North-East"
47723,"North-East"
47724,"North-East"
47725,"North-East"
47726,"North-East"
47727,"North-East"
47728,"North-East"
47729,"North-East"
47730,"North-East"
47731,"North-East"
47732,"North-East"
47733,"North-East"
47734,"North-East"
47735,"North-East"
47736,"North-East"
47737,"North-East"
47738,"North-East"
47739,"North-East"
47740,"North-East"
47741,"North-East"
47742,"North-East"
47743,"North-East"
47744,"North-East"
47745,"North-East"
47746,"North-East"
47747,"North-East"
47748,"North-East"
47749,"North-East"
47750,"North-East"
47751,"North-East"
47752,"North-East"
47753,"North-East"
47754,"North-East"
47755,"North-East"
47756,"North-East"
47757,"North-East"
47758,"North-East"
47759,"North-East"
47760,"North-East"
47761,"North-East"
47762,"North-East"
47763,"North-East"
47764,"North-East"
47765,"North-East"
47766,"North-East"
47767,"North-East"
47768,"North-East"
47769,"North-East"
47770,"North-East"
47771,"North-East"
47772,"North-East"
47773,"North-East"
47774,"North-East"
47775,"North-East"
47776,"North-East"
47777,"North-East"
47778,"North-East"
47779,"North-East"
47780,"North-East"
47781,"North-East"
47782,"North-East"
47783,"North-East"
47784,"North-East"
47785,"North-East"
47786,"North-East"
47787,"North-East"
47788,"North-East"
47789,"North-East"
47790,"North-East"
47791,"North-East"
47792,"North-East"
47793,"North-East"
47794,"North-East"
47795,"North-East"
47796,"North-East"
47797,"North-East"
47798,"North-East"
47799,"North-East"
47800,"North-East"
47801,"North-East"
47802,"North-East"
47803,"North-East"
47804,"North-East"
47805,"North-East"
47806,"North-East"
47807,"North-East"
47808,"North-East"
47809,"North-East"
47810,"North-East"
47811,"North-East"
47812,"North-East"
47813,"North-East"
47814,"North-East"
47815,"North-East"
47816,"North-East"
47817,"North-East"
47818,"North-East"
47819,"North-East"
47820,"North-East"
47821,"North-East"
47822,"North-East"
47823,"North-East"
47824,"North-East"
47825,"North-East"
47826,"North-East"
47827,"North-East"
47828,"North-East"
47829,"North-East"
47830,"North-East"
47831,"North-East"
47832,"North-East"
47833,"North-East"
47834,"North-East"
47835,"North-East"
47836,"North-East"
47837,"North-East"
47838,"North-East"
47839,"North-East"
47840,"North-East"
47841,"North-East"
47842,"North-East"
47843,"North-East"
47844,"North-East"
47845,"North-East"
47846,"North-East"
47847,"North-East"
47848,"North-East"
47849,"North-East"
47850,"North-East"
47851,"North-East"
47852,"North-East"
47853,"North-East"
47854,"North-East"
47855,"North-East"
47856,"North-East"
47857,"North-East"
47858,"North-East"
47859,"North-East"
47860,"North-East"
47861,"North-East"
47862,"North-East"
47863,"North-East"
47864,"North-East"
47865,"North-East"
47866,"North-East"
47867,"North-East"
47868,"North-East"
47869,"North-East"
47870,"North-East"
47871,"North-East"
47872,"North-East"
47873,"North-East"
47874,"North-East"
47875,"North-East"
47876,"North-East"
47877,"North-East"
47878,"North-East"
47879,"North-East"
47880,"North-East"
47881,"North-East"
47882,"North-East"
47883,"North-East"
47884,"North-East"
47885,"North-East"
47886,"North-East"
47887,"North-East"
47888,"North-East"
47889,"North-East"
47890,"North-East"
47891,"North-East"
47892,"North-East"
47893,"North-East"
47894,"North-East"
47895,"North-East"
47896,"North-East"
47897,"North-East"
47898,"North-East"
47899,"North-East"
47900,"North-East"
47901,"North-East"
47902,"North-East"
47903,"North-East"
47904,"North-East"
47905,"North-East"
47906,"North-East"
47907,"North-East"
47908,"North-East"
47909,"North-East"
47910,"North-East"
47911,"North-East"
47912,"North-East"
47913,"North-East"
47914,"North-East"
47915,"North-East"
47916,"North-East"
47917,"North-East"
47918,"North-East"
47919,"North-East"
47920,"North-East"
47921,"North-East"
47922,"North-East"
47923,"North-East"
47924,"North-East"
47925,"North-East"
47926,"North-East"
47927,"North-East"
47928,"North-East"
47929,"North-East"
47930,"North-East"
47931,"North-East"
47932,"North-East"
47933,"North-East"
47934,"North-East"
